id,beds,price,abstract,city,state,create_date,expire_date
16362722,1,3552,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:07.992116,06/07/2014 10:17:27.636942
17941106,1,1475,"Gorgeous recently rehabbed Lincoln Park one bedroom has new kitchen, granite counters, beautiful hardwood floors, ceramic tile bath,heat/cooking gas/hot water included, A/C, on-site laundry, penthouse sun deck, lake/skyline views, bike & personal storage, pets OK!None",Chicago,IL,08/15/2014 13:01:56.390972,
16913678,0,925," This quiet, four storey walk-up building is in an excellent downtown location and offers spacious bachelor, 1, 2, 3, and 4 bedroom apartments for rent in downtown Ottawa. The freshly painted units offer three appliance kitchens, renovated bathrooms, and ceramic and hardwood flooring. These downtown apartments for rent feature 24-hour emergency service, secure entranceways, and on-site laundry facilities. 

 Conveniently located at the corner of Somerset and Kent, the community is close to all amenities including restaurants, shops, public parks, religious institutions, medical facilities, grocery, and schools. Close proximity to public transportation and Highway 417 also makes for convenient commutes to school or work across the city. These downtown Ottawa rentals offer the home you ve been searching for! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access entranceways 
 On-site laundry facilities 
 Two appliance kitchens 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 This quiet, four storey walk-up building is in an excellent downtown location and offers spacious bachelor, 1, 2, 3, and 4 bedroom apartments for rent in downtown Ottawa. The freshly painted units offer three appliance kitchens, renovated bathrooms, and ceramic and hardwood flooring. These downtown apartments for rent feature 24-hour emergency service, secure entranceways, and on-site laundry facilities. 

 Conveniently located at the corner of Somerset and Kent, the community is close to all amenities including restaurants, shops, public parks, religious institutions, medical facilities, grocery, and schools. Close proximity to public transportation and Highway 417 also makes for convenient commutes to school or work across the city. These downtown Ottawa rentals offer the home you ve been searching for! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access entranceways 
 On-site laundry facilities 
 Two appliance kitchens 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/24/2014 10:37:13.848099,07/01/2014 11:04:51.196936
16362875,0,750,"Fantastic studio, one bath in Andersonville mid rise walkup features large combination living and dining room, newer kitchen, newer bath, large bedroom, great closet space, new hardwood floors, laundry, storage and more!None",Chicago,IL,06/02/2014 10:18:08.727416,06/19/2014 10:18:34.489425
16694883,2,4571,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:25.83928,06/16/2014 10:19:09.850631
16694844,2,4456,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:13.130178,06/16/2014 10:18:55.024679
16362796,2,4180,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:35.692482,06/10/2014 12:43:49.035508
16501956,2,4370,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:25:07.246979,06/15/2014 10:19:15.833476
16961156,1,3355,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:20:05.000562,07/02/2014 10:19:13.46523
16481251,2,961,"  Come visit your new home! Open house hours:  

 Monday to Friday: 2 PM - 6 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 This newly landscaped, three-storey building is found in a quiet residential community in Kingston along a bus route, with direct access to Highway 401 and Division Street. These one and two bedroom apartments for rent in Kingston all have bright and spacious layouts, and many offer large balconies, perfect for enjoying the sun. Most apartments have freshly painted walls and were recently upgraded with fresh vinyl, ceramic, and / or carpeted flooring. These Kingston apartment rentals offer environmentally friendly appliances, including low flush toilets, water saver shower heads, tap aerators, energy efficient light fixtures and Energuide appliances. Rent includes all utilities with optional air-conditioning, on-site laundry facilities and hookups for Bell Satellite TV. 

 The building is conveniently located near to many amenities, Highway 401  public transportation. A bus stop directly in front of the building allows for easy transportation to all parts of the city. There is plenty of shopping and restaurants within walking distance, including Kingston s newest outlet mall, which offers many options for dining  shopping. Also within walking distance are numerous French, English, Catholic and public elementary schools, a high school and a number of day care centres. 

 The neighborhood boasts numerous vibrant public parks, which have both summer and winter sports facilities, making it an exceptional location for families and active individuals. For more recreation or entertainment a state of the art indoor soccer centre is a short drive or bus ride down Division St. 

  Building features include:  

 
	 On-site laundry 
	 On-site parking (for a monthly fee) 
	 Ensuite storage 
	 Secure entrance 
	 24-hour emergency service 
 

  These spacious Kingston apartment rentals are close to:  

 
	 Public parks (including Snicer and Sutherland) 
	 Public transportation routes 
	 Highway 401 
	 Public schools 
	 Shopper Drug Mart 
	 Numerous churches 
 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday to Friday: 2 PM - 6 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 This newly landscaped, three-storey building is found in a quiet residential community in Kingston along a bus route, with direct access to Highway 401 and Division Street. These one and two bedroom apartments for rent in Kingston all have bright and spacious layouts, and many offer large balconies, perfect for enjoying the sun. Most apartments have freshly painted walls and were recently upgraded with fresh vinyl, ceramic, and / or carpeted flooring. These Kingston apartment rentals offer environmentally friendly appliances, including low flush toilets, water saver shower heads, tap aerators, energy efficient light fixtures and Energuide appliances. Rent includes all utilities with optional air-conditioning, on-site laundry facilities and hookups for Bell Satellite TV. 

 The building is conveniently located near to many amenities, Highway 401  public transportation. A bus stop directly in front of the building allows for easy transportation to all parts of the city. There is plenty of shopping and restaurants within walking distance, including Kingston s newest outlet mall, which offers many options for dining  shopping. Also within walking distance are numerous French, English, Catholic and public elementary schools, a high school and a number of day care centres. 

 The neighborhood boasts numerous vibrant public pa",Kingston,ON,06/07/2014 10:17:39.985728,06/18/2014 10:17:38.762521
16646947,1,1335,"Located in the heart of Hyde Park, East Park Tower is one of a series of hotel apartment buildings erected in the Hyde Park area between 1918 and 1929. This ten story Georgian style building features terra cotta trim, classical columns and Palladian windows. Other features include a series of balconies up the center bay of the south wing and a horizontal brick and terra cotta belt course at the top level.None",Chicago,IL,06/11/2014 10:17:26.123013,06/13/2014 10:23:18.142581
16349166,2,1139,"ENJOY EVERY SUNRISE every day at your new home Sunrise Canyon Apartment Homes. Sunrise Canyon Apartment Homes has a caring staff waiting to welcome you home and provide you with unmatched service and smiles. Nestled on a hill in Universal City, Texas, you will find a convenient northeast location close to The Forum Shopping Center, Randolph AFB and all San Antonio and New Braunfels has to offer. From sunrise to sunset...the best in quality living is waiting at Sunrise Canyon Apartment Homes, the premier apartment community located in University City, Texas.None",Universal City,TX,06/01/2014 10:17:25.511264,06/08/2014 10:19:16.640058
16362837,1,3407,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:51.426844,06/09/2014 10:24:52.409744
17380599,2,749,,Bedford,TX,07/17/2014 10:24:26.672674,08/18/2014 11:38:09.665628
16481290,2,1200,"Awesome Lincoln Square two bedroom, one bath features heat included, hardwood floors, updated kitchen, ceramic tile bath, large living and dining room, on-site laundry, deck, huge yard, cats welcome, easy street parking and more!None",Chicago,IL,06/07/2014 10:19:20.753422,06/15/2014 10:18:29.639725
16694906,1,3492,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:41.79068,06/16/2014 10:17:29.981604
16501777,2,4205,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:22:41.319901,06/15/2014 10:18:27.965937
16961047,1,3067,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:19:19.30481,07/02/2014 10:18:22.120138
16695001,2,4372,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:19:51.786632,06/16/2014 10:18:40.842196
16674759,1,761,"Cornell 55 consists of two historic buildings located on the tree-lined avenue named for Paul Cornell, who initiated the development of Hyde Park in 1853. Experience the craftsmanship of early 20th century architectural details: hand-laid, Arts & Crafts style mosaic floors, carved-wood banisters and wrought-iron balustrades marked by the flowery emblems of the Art Nouveau style. The surrounding streetscape is referred to by residents as ""Restaurant Row"", a variety of international cuisines for every palette, and also includes neighborhood retail stores to fulfill your daily needs. * With bright, updated interiors and natural hardwood floors throughout, a Cornell 55 apartments an ideal space to make your home. Large windows gathering light from airy courtyards illuminate the interior and give natural ventilation. Limited on-site parking is available, and nearby public transportation and major highways, coupled with the University of Chicago's complimentary shuttle service, make the propNone",Chicago,IL,06/13/2014 10:16:58.66828,06/19/2014 10:19:05.649815
16501943,1,3334,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:24:43.683446,06/15/2014 10:17:53.909948
16694756,2,4708,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:16:58.252407,06/16/2014 10:18:49.86003
16694813,2,3872,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:49.954252,06/16/2014 10:18:45.241915
16362965,2,4680,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:18:53.518389,06/10/2014 12:45:29.963949
17047067,2,975,"Affordable Smith Park/Ukrainian Village two bedroom, one bath features hardwood floors, spacious bedrooms, ample closet/storage space, updated kitchen and ceramic tile bath, short walk to beautiful Smith Park and the Metra!None",Chicago,IL,07/01/2014 11:07:03.786019,07/15/2014 10:16:37.029157
16501824,2,4255,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:23:27.253968,06/15/2014 10:18:07.335085
16501747,1,3267,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:22:31.345104,06/15/2014 10:19:38.564825
16694867,1,3466,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:19.417702,06/16/2014 10:19:21.329547
16961031,1,3519,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:19:00.144287,07/02/2014 10:18:45.82902
16659776,1,3552,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/12/2014 10:17:53.022907,06/15/2014 10:18:54.266119
16984038,2,4129,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/27/2014 10:18:48.725289,07/02/2014 10:19:10.192458
16722124,2,948,"  Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday, Wednesday, and Friday: 2 PM - 4 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Nestled into the low traffic back end of a mature residential community this 40 Suite, four-storey multi-tenant building is newly renovated and fully equipped for comfortable apartment living! Both one and two bedroom suites with balconies are offered in this quiet residential apartment complex. Units have been freshly painted and were recently renovated, featuring new flooring, light fixtures, and Energuide appliances. Apartments are extremely environmentally friendly due to their low flush toilets, water saver shower heads, tap aerators, and energy efficient lighting. All utilities are included with air conditioning optional. 

 This building offers laundry facilities, secure entrance ways, Bell Satellite TV hook-ups, flower gardens, balconies, and ample parking. It boasts beautiful green space, mature trees and professional landscaping. 

 Virginia Street is conveniently located within walking distance of Kingston s newest outlet mall, and is two streets over from the Greenridge Plaza; which holds a convenience store a Shoppers Drug Mart and a Curves fitness Centre. Virginia Street is on a local bus route, with stops running along length of the street. Also located on the street is one of Ontario s few and highly sought after bilingual Catholic schools, and within walking distance are two elementary public schools and a high school. For recreation, there are five public parks located close by, some with baseball facilities in the summer and outdoor rinks in the winter. The property is also close to the Little Cataraqui Conservation Park and the beautiful Cataraqui River. 

  Features Include:  

  On-site laundry facilities 
 Secure entranceways 
 24-hour emergency service 
 Balconies 
 Insuite Storage 

  These spacious Kingston apartment rentals are close to:  

  Public parks (including Snicer and Sutherland) 
 Public transportation routes 
 Highway 401 
 Public schools 
 Numerous churches   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday, Wednesday, and Friday: 2 PM - 4 PM 

 The open house will meet at 80 Virginia Street. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Nestled into the low traffic back end of a mature residential community this 40 Suite, four-storey multi-tenant building is newly renovated and fully equipped for comfortable apartment living! Both one and two bedroom suites with balconies are offered in this quiet residential apartment complex. Units have been freshly painted and were recently renovated, featuring new flooring, light fixtures, and Energuide appliances. Apartments are extremely environmentally friendly due to their low flush toilets, water saver shower heads, tap aerators, and energy efficient lighting. All utilities are included with air conditioning optional. 

 This building offers laundry facilities, secure entrance ways, Bell Satellite TV hook-ups, flower gardens, balconies, and ample parking. It boasts beautiful green space, mature trees and professional landscaping. 

 Virginia Street is conveniently located within walking distance of Kingston s newest outlet mall, and is two streets over from the Greenridge Plaza; which holds a convenience store a Shoppers Drug Mart and a Curves fitness Centre. Virginia Street is on a local bus route, with stops running along length of the street. Also located on the street is one of Ontario s few and highly sought after bilingual Catholic schools, and within walking distance",Kingston,ON,06/15/2014 10:17:23.48248,07/02/2014 10:19:06.666672
16481232,1,739,"Located in the Westchase District of Houston, Texas, the Aberdeen Apartments is a magnificent community where tranquility and comfort are a way of life. At the Aberdeen Apartments, you can relax by one of our three sparkling swimming pools, go for a swim, exercise in our 24 hour state-of-the-art fitness center, or join friends and neighbors for a game of tennis or sand volleyball. The Aberdeen Apartments features 14 distinctive floor plans designed for style and comfort. Conveniently located on Richmond Avenue between Briapark and Gessner, the Aberdeen Apartments is just moments away from shopping, entertainment, and a variety of restaurants. Experience all this and much more. Call The Aberdeen Apartments your home, today!None",Houston,TX,06/07/2014 10:17:30.00024,06/12/2014 10:18:21.517769
17029048,2,4446,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/30/2014 10:20:05.475716,07/02/2014 10:18:16.812161
16694839,2,4040,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:39.47107,06/16/2014 10:18:50.059449
16694843,1,3358,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:12.707602,06/16/2014 10:17:43.063667
17065348,2,4739,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:02.984643,07/08/2014 10:16:14.8383
16694773,1,3350,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:05.579148,06/16/2014 10:17:50.038592
16694762,2,1225,"Parmer Place Apartment Homes is the premier apartment community in the Tech Ridge area of North Austin, Texas. Parmer Place Apartment Homes offers contemporary apartment homes that feature nine-foot ceiling with crown moulding, chef kitchens with black appliances and built-in microwaves. Spacious bathrooms with garden tubs, bedrooms with oversized walk-in closets and private entrances for every apartment home, are what make this Tech Ridge apartment community special. With a unique central location, Parmer Place Apartment Homes is close to shopping, dining, entertainment, and activities at the nearby Shops at Tech Ridge, Walnut Creek Metropolitan Park, and Connally Stadium. Key Austin employment centers such as Dell and Samsungare only minutes away. Located on Dessau Road, Parmer Place Apartment Homes offers easy access the Tech Ridge Center, I-35 Freeway, and downtown Austin. Discover luxury and convenience at Parmer Place Apartment Homes in Austin, Texas.None",Austin,TX,06/14/2014 10:17:22.708964,06/15/2014 10:19:05.381767
16362761,2,3970,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/02/2014 10:17:23.170137,06/10/2014 12:44:03.326363
16501892,1,3357,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/09/2014 10:24:06.446604,06/15/2014 10:19:41.22111
16694991,1,3011,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:19:06.775068,06/16/2014 10:19:49.014786
