id,beds,price,abstract,city,state,create_date,expire_date
17524381,1,1002,"Resting on a quiet corner, this classic Hyde Park edifice stands as a testament to the areas rich architectural tradition. The red brick and limestone typical of the Arts & Crafts Movement provides a clean contrast to the recessed, arched Romanesque entryways. Windows line the buildings exterior, offering abundant morning light. A short walk takes you to the University of Chicago, while Lake Michigan and public transportation to the city are less than a mile away.None",Chicago,IL,07/24/2014 10:15:54.655498,07/26/2014 10:16:08.900994
17423063,2,895,"Located in the Westchase District of Houston, Texas, the Aberdeen Apartments is a magnificent community where tranquility and comfort are a way of life. At the Aberdeen Apartments, you can relax by one of our three sparkling swimming pools, go for a swim, exercise in our 24 hour state-of-the-art fitness center, or join friends and neighbors for a game of tennis or sand volleyball. The Aberdeen Apartments features 14 distinctive floor plans designed for style and comfort. Conveniently located on Richmond Avenue between Briapark and Gessner, the Aberdeen Apartments is just moments away from shopping, entertainment, and a variety of restaurants. Experience all this and much more. Call The Aberdeen Apartments your home, today!None",Houston,TX,07/19/2014 10:15:49.792597,07/26/2014 10:15:55.329667
17438588,1,959,"The east facade of this property mirrors it neighbor's projected porch-front, red brick exterior and accented corners, adding to the visual and textural harmony on this architecturally rich boulevard - near Lake Michigan, public transportation and the center of Hyde Park. Wrought-iron balustrades, Art Nouveau-style emblems and Romanesque archways stand testament to the mix of architectural styles characteristic of Hyde Park.None",Chicago,IL,07/20/2014 10:15:57.696838,
17423067,1,1020,"Elan Apartment Homes has it all, located just northwest of Austin, Texas and within minutes of Dell, VISA, Samsung, GM, Apple, Google, downtown and the Austin Tech Ridge area. From the stunning architecture and style of our gorgeous apartment homes to the resort-like on-site amenities, there is so much to love here. Residents of Elan Apartment Homes can enjoy a refreshing dip in the pool, energetic workouts in the 24 hour fitness center, and visiting friends in the 2,500 sq.ft. clubhouse with business center. Elan Apartment Homes floor plans are designed to meet a wide range of lifestyles and our on-site management team is ready to assist your every need. Come visit the finest apartments in Austin, come make Elan Apartment Homes your new home today.None",Austin,TX,07/19/2014 10:15:55.784504,07/26/2014 10:15:59.051621
17567299,3,1754,"Centrally located in Hyde Park, Woodlawn Court is just two blocks from the University of Chicago and steps from the 53rd Street Corridor's eclectic mix of restaurants and shops. With public transportation and major highways nearby, you can easily access the rest of Chicago. The building offers new, modern amenities within the classic context of a historic architecture. Mission style rooflines top the geometric detailing of the Arts & Crafts Movement, showcased in the sandstone and yellow brick facade providing a subtle backdrop to the intimate courtyard.None",Chicago,IL,07/26/2014 10:16:08.59795,08/01/2014 10:17:24.851368
17567301,3,2200,"This is an Fantastic Deal On A 3 Bedroom In East Flatbush

**Great Deal amp; Great Location** Don't Doubt it,This Can Be Your New Place!!

This Newly Renovated Luxurious 3 Bedroom Apartment is Amazing,This Deal Definitely Won't Last Long!! Available Now


Amenities Include:

New Stainless Steel Kitchen Appliances
Hardwood Floors Throughout
Huge Bedrooms
Great Neighborhood(safe)
Great Location


You'll Love This Apartment For Sure!!
Come View It!

Call For More Info
203-443-1830
Mr. CarrollNone",New York,NY,07/26/2014 10:16:13.489236,
17519515,1,675,"Call us now to schedule a tour! (855) 213-2228

Club at Springlake Apartments. Where excellence begins and great living never ends... Club at Springlake offers a variety of floor plans and amenities that meet a wide range of tastes and needs. The apartment amenities range from Air Conditioning, Apartment, Carpet, Ceiling Fan, Covered Lot, Disability Access, Dishwasher, Fireplace, Freeway Access, Garbage Disposal, Laundry Facility, Patio or Balcony, Pets Allowed, Pool, Standard, Vaulted Ceiling, Walk In Closets, Washer Dryer Hookup, and Window Covering and more!

Home Amenities

Mantled Fireplaces*

Bay Windows

Storage*

Frost-Free Refrigerator w/Icemaker

Washer & Dryer Connections Available

Dishwasher and disposals

Ceiling Fans

Vaulted Ceiling*

Spacious Closets

Private Patio*
* In Select Units

Pet friendly, breed restrictions apply
Pet Policy: Call for Policy

24 Hour Maintenance

Fitness Center

Sparkling Swimming Pool

On-Site Laundry Center

Controlled access Gates

Professional On-Site Management


Call us now to schedule a tour! (855) 213-2228

Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.
 ~*~None",Haltom City,TX,07/24/2014 05:34:03.245536,
17548328,2,965,"Experience the craftsmanship of early 20th century architectural details: hand-laid, Arts & Crafts style mosaic floors, carved-wood banisters and wrought-iron balustrades marked by the flowery emblems of the Art Nouveau style.  * With bright, updated interiors and natural hardwood floors throughout, these apartments are an ideal space to make your home. Large windows gathering light illuminate the interior and give natural ventilation.None",Chicago,IL,07/25/2014 08:29:20.306171,08/26/2014 10:17:01.294358
17336349,0,559,"With its striking brick exterior boasting rich detailing, the Del Monte offers convenient city living on one of Kansas City's most prestigious boulevards. What the great 20th-century designers have created, we have worked to restore and maintain. You'll enjoy indoor-outdoor living; the tranquil comfort of the outdoor seating area is a great place to unwind! Controlled building access, off-street parking and 24-hour emergency maintenance ensure your comfort and piece of mind. And the location can't be beat' you'll benefit from the convenience of city bus routes and easy access to freeways, while enjoying the charm of Historic Hyde Park.None",Kansas City,MO,07/15/2014 10:15:28.573753,08/13/2014 10:17:10.480023
17567305,2,1700,"Amazing Spacious 2 BEDROOM HEAT AND HOT WATER INCLUDED

THE LIVING ROOM IS HUGE!! THE BEDROOMS ARE HUGE!! THE KITCHEN IS HUGE!! THE BATHROOM IS HUGE!! THE CLOSETS ARE ALL HUGE!! WOWWW!

This is Great Deal, Don't let it Pass you by!

Very Spacious
Lots of Closet Space
Very Affordable and Under Market Value
On Site Super
Great Quiet Block
Near 2,3,4,5,A Trains

Now This is What You Call a Deal! This is Very Spacious Apartment, I'm Happy to Show This Place Because i Know This is Bigger and Better than Most Apartments You've seen Thus Far, I'm sure!!

(Brokers are Welcomed)

Available July 1st

Call For More Info
203-443-1830
Mr. CarrollNone",New York,NY,07/26/2014 10:16:36.319045,08/26/2014 10:16:32.784951
17423079,2,1439,"  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This two-storey walk-up building offers freshly painted bachelor, one, two, and three bedroom apartments for rent in Ottawa s trendy Elgin Street area. These rental apartments include two appliance kitchens and hardwood flooring. Building amenities include on-site laundry facilities, secure access entranceways, and 24 hour emergency service. Street parking is available through the City of Ottawa. 

 Centrally located on Lisgar Street, these rental apartments are steps from trendy Elgin Street and within walking distance to Parliament Hill, University of Ottawa, the Rideau Centre and Rideau Canal skating and bike paths. This excellent location is close to all amenities including restaurants, shopping, public transportation, bike paths, the University of Ottawa, and the beautiful Rideau Canal. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access entranceways 
 Two appliance kitchens 
 On-site laundry facilities 
 Street Parking available through the City of Ottawa 
 24-Hour Emergency Service   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,07/19/2014 10:17:07.894073,07/26/2014 10:16:42.051803
17551169,1,1189,"A solid red brick base grounds this long, narrow courtyard property, while the yellow brick facade marked by projecting waves of bay windows, extends upward toward the Mission roofline. Wrought-iron gates welcome residents into the cozy manicured grounds, located a short distance from Washington Park and the University of Chicago, with Hyde Parks Restaurant Row just a few minutes away.None",Chicago,IL,07/25/2014 10:17:07.859124,07/26/2014 10:17:00.945056
17519498,1,500,"Call now for a tour! 855-213-2228

WATERS LANDING . . . COUNTRY LIVING WITH COSMOPOLITAN CONVENIENCE. Imagine a meticulously landscaped courtyard, picnic areas, barbecues and a fully equipped fitness center - All designed to give Waters Landing that resort-style atmosphere. All of this and a ideal location near Loop 820, Highways 30 and 183 makes you close to the entire metroplex!

Call now for a tour! 855-213-2228

Directions:
From Loop 820, take John T. White Road exit. Go east and Water's landing will be on your right. From Arlington, take Cook's Lane exit, go north to John T. White Road, turn left and go 1.3 miles.

Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.None",Fort Worth,TX,07/24/2014 05:33:57.240519,08/03/2014 20:21:18.422623
17404691,1,1036,"Experience the craftsmanship of early 20th century architectural details: hand-laid, Arts & Crafts style mosaic floors, carved-wood banisters and wrought-iron balustrades marked by the flowery emblems of the Art Nouveau style.  * With bright, updated interiors and natural hardwood floors throughout, these apartments are an ideal space to make your home. Large windows gathering light illuminate the interior and give natural ventilation. Situated along a major public bus route and the University of Chicago's complimentary shuttle service, the property is easily accessible not just to the University, but to the entire city.None",Chicago,IL,07/18/2014 10:15:56.345313,07/26/2014 10:16:45.991039
17567307,2,1395," The Laurentian Apartments is located in the Westboro-Hintonburg area, one of the most sought after locations in Ottawa. This community offers spacious 1 and 2 bedroom apartments for rent in Ottawa which feature classic hardwood flooring, large three-appliance kitchens, extensive storage space, and more. This Ottawa apartment for rent offers on-site laundry facilities secure entranceways, 24-hour emergency services and outdoor parking. 

 These Westboro rental apartments are in a location that has gained popularity recently due to its convenient proximity to trendy restaurants and shops, public parks, biking and jogging paths, and public transportation. The building is also close to the O-Train Corridor and the Highway 417, making commutes to work or school extremely convenient. 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure entranceways 
 Renovated units 
 Large three appliance kitchens 
 On-site laundry facilities 
 Street parking available through the City of Ottawa 
 24-hour emergency service   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,07/26/2014 10:16:50.049497,08/03/2014 20:25:53.962036
17475691,2,805,"Located in the residential area of Clear Lake located in Webster, Texas, The Lodge on El Dorado Apartments is a magnificent community where tranquility and comfort are a way of life. At The Lodge on El Dorado Apartments, you can relax by one of our sparkling swimming pools, go for a swim, exercise in our 24 hour state-of-the-art fitness center, or join friends and neighbors for a day of picnics and BBQ. The Lodge on El Dorado Apartments features 5 distinctive floor plans designed for style and comfort. Conveniently located near Galveston, The Lodge on El Dorado Apartments is just moments away from 32 miles of beaches and abundant leisure activities including shopping, entertainment, and a variety of exceptional eateries. Experience all this and much more. Call The Lodge on El Dorado Apartments your home, today!None",Webster,TX,07/22/2014 10:16:49.469084,07/26/2014 10:16:52.628012
17475679,0,846,"Elegant and subtle in design, 5120 features a smooth, creamy limestone base with a soft yellow brick facade enveloped in Italian and French Renaissance detailing. This building along one of Hyde Park's most eastern boulevards offers something few others can: Gorgeous views of Lake Michigan from the myriad of windows lining the exterior. And, Lake Shore Drive is just a few minutes away, as is public transportation into the city.None",Chicago,IL,07/22/2014 10:15:46.813591,
17514458,4,2995,"NO FEE!! Brand new, sun-drenched, 4 bedroom, 1 bath apartment with high-end finishes.
close to manhattan and transportation! 

Features Include: NO FEE 
4 Bedrooms 
1 Baths 
New Everything 
Stainless Steel Appliances 
Quartz Counter Tops 
Dishwasher 
Exposed Brick 
Closet space 
Wood floors 
Intercom 
Sun Filled 
Central Air/Heat 
Call or text Mr. Carroll
203-443-1830None",New York,NY,07/24/2014 03:06:32.876355,
17567310,3,2250,"Beautiful 2nd Floor apt. in a historic Limestone 2 Family private house in Bedford Stuyvesant. Each room has ceiling fans and hardwood floors throughout, granite counter tops, Island  Breakfast bar and  wine rack cabinet with backlighting,  all stainless steel appliances with microwave, dishwasher and deep sink, 2 apt entrances, high 12 foot ceilings and skylight in the hallway, Cable ready and close to A,C Trains and buses, 20 minutes to Manhattan.  Apartment like new, only 1 previous tenant.  $2250 gas elect not included.None",New York,NY,07/26/2014 10:17:07.964442,08/27/2014 10:16:10.097596
17519525,1,570,"Call now for a tour! 855-213-2228

WATERS LANDING . . . COUNTRY LIVING WITH COSMOPOLITAN CONVENIENCE. Imagine a meticulously landscaped courtyard, picnic areas, barbecues and a fully equipped fitness center - All designed to give Waters Landing that resort-style atmosphere. All of this and a ideal location near Loop 820, Highways 30 and 183 makes you close to the entire metroplex!

Call now for a tour! 855-213-2228

Directions:
From Loop 820, take John T. White Road exit. Go east and Water's landing will be on your right. From Arlington, take Cook's Lane exit, go north to John T. White Road, turn left and go 1.3 miles.

Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.None",Fort Worth,TX,07/24/2014 05:34:10.273777,08/03/2014 20:24:23.202427
17177387,1,1210,"Amazing one bedroom, one bathroom gut rehab in Lakeview! Sunlit unit features heat included, hardwood floors throughout, newer kitchen and bathroom, high ceilings, great closet space, pets OK! Close to transportation and only steps away from shopping, restaurants, bars, nightlife, and more!None",Chicago,IL,07/08/2014 07:24:57.634763,
16421236,1,1875,"PLEASE DO NOT CALL. To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/santa-monica-marina-del-rey-venice/pl4297/?utm_source=GTMA_medium=Ad_campaign=4297

Or send us your email address. If you do not provide an email address we have no way to respond back.

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

Rose Ave. & Glendon Ave.

1 BEDROOM + 1 BATHROOM
Palms / Culver City Adj.
Beautifully Remodeled
Controlled Access Entry
Gated Parking
Laundry On-Site
Swimming Pool!
Cats OK

Property ID CODE: PL4297
Please refer to this code when contacting us about this apartment.

COMPLETELY REMODELED
NEW Hardwood
NEW Plush Carpet in Bedroom
Air Conditioning
Balcony with Pool Views
Granite Kitchen & Bath Counters
NEW Stainless Steel Appliances
Dishwasher
Microwave
Stove w/Six Burners
Abundant Closet Space
CAT OK (Pet Deposit Applies)
*Sorry No Dogs*

Prime West L.A. / Palms location.
Easy access to Culver City, Venice, Santa Monica, Mar Vista, Brentwood, Westwood, Century City, Beverly Hills & the 10 Freeway!

TO VIEW:
Fill out the  REQUEST A VIEWING  box at the top of the page & hit  SEND  for an immediate e-mail response.
*Please be sure to enter in all of your information accurately.None",Los Angeles,CA,06/04/2014 16:02:42.344191,07/12/2014 10:17:29.781239
16481277,1,2600,"CALL 310-540-8440 - NO PETS


At Delphi the ocean will be your front yard. How many people do you know that can say that?

9 story building on the ocean front. Riviera Village is within easy walking distance. Shoppers haven, every conceivable store near by.


All Units:
Granite counter tops in kitchen and bathroom
Stainless steel stove
Refrigerator
Microwave and dishwasher, 
Traver-tine flooring in kitchen
Bathroom and entry
Tumbled stone showers with clear glass door enclosures, Radiant ceiling heat, Bedroom offers mirrored wardrobe doors the entire width of room. 

Building Amenities:
Laundry and trash chute on every level
Large heated pool
Large enclosed Jacuzzi (currently being remodeled)
Two exercise rooms 
Pool table and Ping Pong table
Showers and saunas in public restrooms
Controlled access parking (most spaces have additional storage)
Full time professional staff includes resident manager

Rental terms:

Basics:
1 year lease that goes month to month after
NO PETS (not even to visit)
Require income of 3 times rent
Require good credit
All units have 1 parking space, most with storage, inside gated parking 
All units have stainless appliances in kitchen (stove, refrig, micro and dishwasher)
2 bedroom units have two parking spaces side by side.

PET Policy: No pets are allowed at this property.

CALL 310-540-8440None",Redondo Beach,CA,06/07/2014 10:18:38.044139,07/09/2014 10:16:25.651643
16481227,1,2500,"CALL 310-540-8440 - NO PETS


At Delphi the ocean will be your front yard. How many people do you know that can say that?

9 story building on the ocean front. Riviera Village is within easy walking distance. Shoppers haven, every conceivable store near by.


All Units:
Granite counter tops in kitchen and bathroom
Stainless steel stove
Refrigerator
Microwave and dishwasher, 
Traver-tine flooring in kitchen
Bathroom and entry
Tumbled stone showers with clear glass door enclosures, Radiant ceiling heat, Bedroom offers mirrored wardrobe doors the entire width of room. 

Building Amenities:
Laundry and trash chute on every level
Large heated pool
Large enclosed Jacuzzi (currently being remodeled)
Two exercise rooms 
Pool table and Ping Pong table
Showers and saunas in public restrooms
Controlled access parking (most spaces have additional storage)
Full time professional staff includes resident manager

Rental terms:

Basics:
1 year lease that goes month to month after
NO PETS (not even to visit)
Require income of 3 times rent
Require good credit
All units have 1 parking space, most with storage, inside gated parking 
All units have stainless appliances in kitchen (stove, refrig, micro and dishwasher)
2 bedroom units have two parking spaces side by side.

PET Policy: No pets are allowed at this property.

CALL 310-540-8440None",Redondo Beach,CA,06/07/2014 10:17:28.244372,07/09/2014 10:16:35.299901
17179062,1,1215,"SPECIAL: One-month free special. Come by for a tour by calling us at (844) 278-3162!

Alta City West is the Premier West Houston luxury apartments. Located just off Westheimer Rd with top-of-the-line amenities these apartments are scheduled to open in August of 2014. 1 and 2 bedroom floorplans offered.

Pre-leasing starts June 2014 and move-ins planned for the last week of July.

Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.

Go to http://altacitywest.com or call us at (844) 278-3162 for more info! ~*~None",Houston,TX,07/08/2014 07:47:23.059513,08/10/2014 10:18:32.58322
17179082,0,1195,"SPECIAL: One-month free prorated throughout your lease term for studio apartments. Come by for a tour by calling us at (844) 278-3162!

Take a tour of the apartment at: http://youtu.be/FGN_AENklB4?list=PLCCsSIVsMJuy5zk7d8TelcCWp3ybUgJ3O

Alta City West is the Premier West Houston luxury apartments. Located just off Westheimer Rd with top-of-the-line amenities. 1 and 2 bedroom floorplans offered.

Community Amenities:
-Resort style swimming pool with abundant sundeck luxuries
-Controlled access gates lead into a central parking area
-Central parking area with covered parking
-Resident Lounge featuring multiple plasma TVs with WiFi for private meetings
-Garages attached to building interior corridors that lead to apartment homes
-Convenient storage units adjacent to first through fourth floor apartment homes
-Fully equipped fitness center featuring top of the line cardio training options and free weights
-Two easy access elevators throughout the community, making for an easy move and access
-Indoor mail center

Interior Amenities:
-Gourmet kitchens featuring black granite countertops with under-mount sinks
-Satin nickel finished cabinet hardware
-Stylish mosaic glass and ceramic tile backsplashes in the kitchen
-Stainless Steel  ??Energy Star ?? whirlpool kitchen appliances with smooth profile glass-top range cooking surfaces
-Over the range microwave with recycling vent hood
-Upgraded entertainment package that allows you to connect any Bluetooth enabled device directly to the built in speakers in your home. Compatible with Apple TV*
-Separate stand up showers in select units
-Energy efficient, double pane glass windows with stylish 2 ?? planation blinds
-Luxurious bath spaces, including granite countertops, under-mount sinks and curved shower bars
-Environment-friendly plush carpeting in bedrooms featuring the  ??Green Label -Plus ?? designation for low-emission floor coverings
-Custom Maple  ??chocolate ?? finish cabinetry boasts plenty of storage space
-Bath spaces include high efficiency water saving fixtures
-Distressed walnut, vinyl flooring in entry, kitchen, dining and living areas
-High-efficiency Whirlpool full size washers and dryer combinations included in every home
-Oversized walk-in closets with wooden clothing bars and custom built-in shelving options for optimal storage space 
-Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.

Go to http://altacitywest.com or call us at (844) 278-3162 for more info! 
None",Houston,TX,07/08/2014 07:47:33.57174,
17065375,2,4175,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:29.08489,07/08/2014 10:16:33.124414
17065354,2,4088,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:10.755668,07/08/2014 10:16:50.220302
16960905,1,3605,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:18:13.095958,07/08/2014 10:16:23.750046
17065388,2,4088,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:40.645358,07/08/2014 10:17:05.907131
17065383,2,4099,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:35.44709,07/08/2014 10:16:44.805321
16961116,1,3537,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:19:54.512071,07/08/2014 10:16:19.725373
17129197,1,3375,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/05/2014 10:16:16.712682,07/08/2014 10:16:07.89605
17129222,1,3430,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/05/2014 10:16:36.40751,07/08/2014 10:16:20.711017
16481274,2,1345,"Centrally located in Hyde Park, Woodlawn Court is just two blocks from the University of Chicago and steps from the 53rd Street Corridor's eclectic mix of restaurants and shops. With public transportation and major highways nearby, you can easily access the rest of Chicago. The building offers new, modern amenities within the classic context of a historic architecture. Mission style rooflines top the geometric detailing of the Arts & Crafts Movement, showcased in the sandstone and yellow brick facade providing a subtle backdrop to the intimate courtyard.None",Chicago,IL,06/07/2014 10:18:22.105996,07/08/2014 10:17:04.397299
17065402,2,3965,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:19:04.08349,07/08/2014 10:16:04.227498
17086139,1,825,"  Spring into June Savings! Get June  OFF!  

 Close to the Byward Market, Clarenceview Apartments offer bachelor, one, and two bedroom apartments for rent in an excellent downtown Ottawa location. These spacious suites feature freshly painted walls, newly renovated kitchens and bathrooms, and hardwood laminate flooring. Enjoy the great view of Ottawa s downtown core on your private balcony! 

 This downtown Ottawa rental building features 24-hour emergency service, on-site laundry facilities, elevators, and secure entranceways. 

 Conveniently located, it is close to all amenities including restaurants, shopping, and public transportation. Walking distance to both the Rideau Centre, and the University of Ottawa. 

  Building Features Include:  

  Spacious balconies 
 Hardwood floors 
 24-hour emergency service 
 On-site laundry facilities 
 Secure entranceways   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 Close to the Byward Market, Clarenceview Apartments offer bachelor, one, and two bedroom apartments for rent in an excellent downtown Ottawa location. These spacious suites feature freshly painted walls, newly renovated kitchens and bathrooms, and hardwood laminate flooring. Enjoy the great view of Ottawa s downtown core on your private balcony! 

 This downtown Ottawa rental building features 24-hour emergency service, on-site laundry facilities, elevators, and secure entranceways. 

 Conveniently located, it is close to all amenities including restaurants, shopping, and public transportation. Walking distance to both the Rideau Centre, and the University of Ottawa. 

  Building Features Include:  

  Spacious balconies 
 Hardwood floors 
 24-hour emergency service 
 On-site laundry facilities 
 Secure entranceways   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 Close to the Byward Market, Clarenceview Apartments offer bachelor, one, and two bedroom apartments for rent in an excellent downtown Ottawa location. These spacious suites feature freshly painted walls, newly renovated kitchens and bathrooms, and hardwood laminate flooring. Enjoy the great view of Ottawa s downtown core on your private balcony! 

 This downtown Ottawa rental building features 24-hour emergency service, on-site laundry facilities, elevators, and secure entranceways. 

 Conveniently located, it is close to all amenities including restaurants, shopping, and public transportation. Walking distance to both the Rideau Centre, and the University of Ottawa. 

  Building Features Include:  

  Spacious balconies 
 Hardwood floors 
 24-hour emergency service 
 On-site laundry facilities 
 Secure entranceways   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 Close to the Byward Market, Clarenceview Apartments offer bachelor, one, and two bedroom apartments for rent in an excellent downtown Ottawa location. These spacious suites feature freshly painted walls, newly renovated kitchens and bathrooms, and hardwood laminate flooring. Enjoy the great view of Ottawa s downtown core on your private balcony! 

 This downtown Ottawa rental building features 24-hour emergency service, on-site laundry facilities, elevators, and secure entranceways. 

 Conveniently located, it is close to all amenities including restaurants, shopping, and public transportation. Walking distance to both the Rideau Centre, and the University of Ottawa. 

  Building Features Include:  

  Spacious balconies 
 Hardwood floors 
 24-hour emergency service 
 On-site laundry facilities 
 Secure entranceways   for more detail click   here      Pictures & vi",Ottawa,ON,07/03/2014 10:15:24.7267,07/08/2014 10:16:28.712421
17129216,1,3415,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/05/2014 10:16:30.938052,07/08/2014 10:16:05.746728
17065359,2,3993,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:14.452407,07/08/2014 10:15:55.739807
16961010,2,3920,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:17:44.108521,07/08/2014 10:16:22.263226
16481256,1,470,"Biscayne is a unique community in a great location.  Biscayne will be undergoing updates and changes but the friendly comfortable setting will stay the same! At Villa Serena it is all about building a special sense of community and providing events and programs to enrich our residents lives. You will enjoy calling Biscayne ""home"". We are conveniently located near major highways, dining, shopping and entertainment. Experience the quality of living Villa Serena has to offer.  --None",Houston,TX,06/07/2014 10:17:52.664961,07/08/2014 10:16:45.259013
